"","date","open","high","low","close","row_num","atr","date.y","time","text","date_time","atr_news_candle"
"1808",2009-06-24 15:00:00,1.15815,1.15892,1.156,1.1562,31539,0.00230142857142858,NA,NA,NA,NA,TRUE
"1809",2009-06-24 15:30:00,1.15622,1.15627,1.1556,1.1559,31540,0.00238642857142858,NA,NA,NA,NA,TRUE
"1810",2009-06-24 16:00:00,1.15591,1.15685,1.15586,1.15646,31541,0.00236857142857143,NA,NA,NA,NA,TRUE
"1811",2009-06-24 16:30:00,1.15648,1.15658,1.15547,1.15557,31542,0.00248714285714286,NA,NA,NA,NA,TRUE
"1812",2009-06-24 17:00:00,1.15559,1.15571,1.15537,1.15539,31543,0.00254714285714286,NA,NA,NA,NA,TRUE
"1813",2009-06-24 17:30:00,1.15537,1.15591,1.15534,1.15573,31544,0.00255857142857143,NA,NA,NA,NA,TRUE
"1814",2009-06-24 18:00:00,1.1557,1.15576,1.15457,1.15481,31545,0.0022692857142857,"6/24/2009",18:18:00,"June 24, 2009FOMC statementFor immediate releaseInformation received since the Federal Open Market Committee met in April suggests that the pace of economic contraction is slowing. Conditions in financial markets have generally improved in recent months. Household spending has shown further signs of stabilizing but remains constrained by ongoing job losses, lower housing wealth, and tight credit. Businesses are cutting back on fixed investment and staffing but appear to be making progress in bringing inventory stocks into better alignment with sales. Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability.The prices of energy and other commodities have risen of late. However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time.In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period. As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year. In addition, the Federal Reserve will buy up to $300 billion of Treasury securities by autumn. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted.Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; William C. Dudley, Vice Chairman; Elizabeth A. Duke; Charles L. Evans; Donald L. Kohn; Jeffrey M. Lacker; Dennis P. Lockhart; Daniel K. Tarullo; Kevin M. Warsh; and Janet L. Yellen.",2009-06-24 18:18:00,TRUE
"1815",2009-06-24 18:30:00,1.15485,1.15545,1.15399,1.15469,31546,0.00224214285714284,NA,NA,NA,NA,TRUE
"1816",2009-06-24 19:00:00,1.15472,1.15608,1.15472,1.1559,31547,0.00227714285714283,NA,NA,NA,NA,TRUE
"1817",2009-06-24 19:30:00,1.15588,1.15596,1.15449,1.15468,31548,0.0020042857142857,NA,NA,NA,NA,TRUE
"1818",2009-06-24 20:00:00,1.15471,1.15607,1.15449,1.15568,31549,0.00180642857142854,NA,NA,NA,NA,TRUE
"1819",2009-06-24 20:30:00,1.15565,1.15622,1.15465,1.15495,31550,0.00179642857142856,NA,NA,NA,NA,TRUE
"1820",2009-06-24 21:00:00,1.15493,1.1551,1.15462,1.15467,31551,0.00183142857142856,NA,NA,NA,NA,TRUE
"1821",2009-08-11 00:00:00,1.09046,1.09049,1.08847,1.0888,33168,0.00173428571428569,NA,NA,NA,NA,TRUE
"1822",2009-08-11 00:30:00,1.08883,1.08985,1.08823,1.0892,33169,0.00160428571428569,NA,NA,NA,NA,TRUE
"1823",2009-08-11 01:00:00,1.08923,1.09005,1.08899,1.08983,33170,0.00163499999999997,NA,NA,NA,NA,TRUE
"1824",2009-08-11 01:30:00,1.0898,1.09155,1.08978,1.09012,33171,0.0015442857142857,NA,NA,NA,NA,TRUE
"1825",2009-08-11 02:00:00,1.09009,1.09172,1.08988,1.09153,33172,0.00167357142857142,NA,NA,NA,NA,TRUE
"1826",2009-08-11 02:30:00,1.09151,1.09249,1.09129,1.09236,33173,0.00158928571428571,NA,NA,NA,NA,TRUE
"1827",2009-08-11 03:00:00,1.09233,1.09292,1.09215,1.09274,33174,0.00157714285714285,NA,NA,NA,NA,TRUE
"1828",2009-08-11 03:30:00,1.09271,1.09511,1.09253,1.095,33175,0.00144857142857143,NA,NA,NA,NA,TRUE
"1829",2009-08-11 04:00:00,1.09502,1.09757,1.09499,1.097,33176,0.00147857142857144,NA,NA,NA,NA,TRUE
"1830",2009-08-11 04:30:00,1.09702,1.09719,1.0959,1.09628,33177,0.0013557142857143,NA,NA,NA,NA,TRUE
"1831",2009-08-11 05:00:00,1.0963,1.09664,1.09568,1.09579,33178,0.00129785714285716,NA,NA,NA,NA,TRUE
"1832",2009-08-11 05:30:00,1.09576,1.09653,1.09568,1.09589,33179,0.00121142857142858,NA,NA,NA,NA,TRUE
"1833",2009-08-11 06:00:00,1.09586,1.09711,1.09498,1.09625,33180,0.00124428571428573,NA,NA,NA,NA,TRUE
"1834",2009-08-11 06:30:00,1.09621,1.09863,1.09575,1.09863,33181,0.00121928571428572,NA,NA,NA,NA,TRUE
"1835",2009-08-11 07:00:00,1.09866,1.10187,1.09866,1.10154,33182,0.00131642857142857,NA,NA,NA,NA,TRUE
"1836",2009-08-11 07:30:00,1.10152,1.10397,1.10118,1.10205,33183,0.00129571428571427,NA,NA,NA,NA,TRUE
"1837",2009-08-11 08:00:00,1.10207,1.1045,1.1019,1.10414,33184,0.00147642857142857,NA,NA,NA,NA,TRUE
"1838",2009-08-11 08:30:00,1.10416,1.10485,1.10032,1.10093,33185,0.00168,NA,NA,NA,NA,TRUE
"1839",2009-08-11 09:00:00,1.10095,1.1021,1.10043,1.10103,33186,0.00150642857142858,NA,NA,NA,NA,TRUE
"1840",2009-08-11 09:30:00,1.10101,1.10192,1.09877,1.09899,33187,0.001535,NA,NA,NA,NA,TRUE
"1841",2009-08-11 10:00:00,1.09896,1.10002,1.09845,1.0998,33188,0.00156714285714286,NA,NA,NA,NA,TRUE
"1842",2009-08-11 10:30:00,1.09978,1.10161,1.09875,1.10145,33189,0.00159642857142856,NA,NA,NA,NA,TRUE
"1843",2009-08-11 11:00:00,1.10148,1.10207,1.10029,1.10132,33190,0.00155285714285713,NA,NA,NA,NA,TRUE
"1844",2009-08-11 11:30:00,1.1013,1.1013,1.10004,1.10047,33191,0.00154714285714284,NA,NA,NA,NA,TRUE
"1845",2009-08-11 12:00:00,1.10045,1.10071,1.09957,1.1005,33192,0.00179142857142855,NA,NA,NA,NA,TRUE
"1846",2009-08-11 12:30:00,1.10047,1.10229,1.1004,1.10166,33193,0.00211571428571428,NA,NA,NA,NA,TRUE
"1847",2009-08-11 13:00:00,1.10168,1.10201,1.10122,1.10134,33194,0.00222357142857142,NA,NA,NA,NA,TRUE
"1848",2009-08-11 13:30:00,1.10137,1.10189,1.10111,1.10162,33195,0.00223571428571428,NA,NA,NA,NA,TRUE
"1849",2009-08-11 14:00:00,1.1016,1.10242,1.10157,1.10195,33196,0.00220214285714285,NA,NA,NA,NA,TRUE
"1850",2009-08-11 14:30:00,1.10192,1.10205,1.10144,1.10202,33197,0.00241571428571428,NA,NA,NA,NA,TRUE
"1851",2009-08-11 15:00:00,1.10208,1.10258,1.10145,1.10151,33198,0.00230857142857142,NA,NA,NA,NA,TRUE
"1852",2009-08-11 15:30:00,1.10149,1.1021,1.1012,1.1021,33199,0.00210642857142857,NA,NA,NA,NA,TRUE
"1853",2009-08-11 16:00:00,1.10212,1.10223,1.10125,1.10136,33200,0.00225999999999999,NA,NA,NA,NA,TRUE
"1854",2009-08-11 16:30:00,1.10139,1.10151,1.10094,1.10096,33201,0.00227285714285712,NA,NA,NA,NA,TRUE
"1855",2009-08-11 17:00:00,1.10099,1.10131,1.10067,1.10069,33202,0.00232214285714284,NA,NA,NA,NA,TRUE
"1856",2009-08-11 17:30:00,1.10067,1.10085,1.10038,1.10038,33203,0.002225,NA,NA,NA,NA,TRUE
"1857",2009-08-11 18:00:00,1.10036,1.10047,1.09969,1.10005,33204,0.00237428571428573,NA,NA,NA,NA,TRUE
"1858",2009-08-11 18:30:00,1.1,1.10034,1.09951,1.10015,33205,0.00244428571428571,NA,NA,NA,NA,TRUE
"1859",2009-08-11 19:00:00,1.10021,1.10038,1.10004,1.10006,33206,0.00237,NA,NA,NA,NA,TRUE
"1860",2009-08-11 19:30:00,1.10009,1.10146,1.10009,1.10103,33207,0.00213142857142856,NA,NA,NA,NA,TRUE
"1861",2009-08-11 20:00:00,1.101,1.10176,1.10068,1.10154,33208,0.00202142857142857,NA,NA,NA,NA,TRUE
"1862",2009-08-11 20:30:00,1.10152,1.10251,1.10152,1.10242,33209,0.00203214285714286,NA,NA,NA,NA,TRUE
"1863",2009-08-11 21:00:00,1.10237,1.10263,1.10168,1.10187,33210,0.00190785714285716,NA,NA,NA,NA,TRUE
"1864",2009-08-11 21:30:00,1.10184,1.10248,1.10167,1.10218,33211,0.00170285714285716,NA,NA,NA,NA,TRUE
"1865",2009-08-11 22:00:00,1.10226,1.10235,1.10155,1.10176,33212,0.00162000000000003,NA,NA,NA,NA,TRUE
"1866",2009-08-11 22:30:00,1.10173,1.10213,1.10156,1.10192,33213,0.00161000000000003,NA,NA,NA,NA,TRUE
"1867",2009-08-11 23:00:00,1.1019,1.10255,1.10177,1.10255,33214,0.00147714285714289,NA,NA,NA,NA,TRUE
"1868",2009-08-11 23:30:00,1.10259,1.10289,1.10219,1.10277,33215,0.00149785714285719,NA,NA,NA,NA,TRUE
"1869",2009-08-12 00:00:00,1.10279,1.10438,1.10261,1.10377,33216,0.0016121428571429,NA,NA,NA,NA,TRUE
"1870",2009-08-12 00:30:00,1.10374,1.10631,1.10374,1.10617,33217,0.0017114285714286,NA,NA,NA,NA,TRUE
"1871",2009-08-12 01:00:00,1.10614,1.10781,1.10608,1.10722,33218,0.0017764285714286,NA,NA,NA,NA,TRUE
"1872",2009-08-12 01:30:00,1.1072,1.10737,1.10537,1.10571,33219,0.00202428571428575,NA,NA,NA,NA,TRUE
"1873",2009-08-12 02:00:00,1.10573,1.10573,1.10414,1.10487,33220,0.00187857142857144,NA,NA,NA,NA,TRUE
"1874",2009-08-12 02:30:00,1.10485,1.10506,1.10365,1.10467,33221,0.00178428571428573,NA,NA,NA,NA,TRUE
"1875",2009-08-12 03:00:00,1.10469,1.10498,1.10339,1.10467,33222,0.00177071428571429,NA,NA,NA,NA,TRUE
"1876",2009-08-12 03:30:00,1.10471,1.10622,1.10394,1.10532,33223,0.00181357142857143,NA,NA,NA,NA,TRUE
"1877",2009-08-12 04:00:00,1.10536,1.10546,1.1033,1.10363,33224,0.00196285714285712,NA,NA,NA,NA,TRUE
"1878",2009-08-12 04:30:00,1.10361,1.10381,1.10312,1.10323,33225,0.00228571428571426,NA,NA,NA,NA,TRUE
"1879",2009-08-12 05:00:00,1.10321,1.10369,1.10306,1.10368,33226,0.00254428571428567,NA,NA,NA,NA,TRUE
"1880",2009-08-12 05:30:00,1.10371,1.1053,1.10335,1.10506,33227,0.00260571428571423,NA,NA,NA,NA,TRUE
"1881",2009-08-12 06:00:00,1.10504,1.10509,1.10298,1.10394,33228,0.00278642857142851,NA,NA,NA,NA,TRUE
"1882",2009-08-12 06:30:00,1.10392,1.10394,1.10145,1.10377,33229,0.00283499999999992,NA,NA,NA,NA,TRUE
"1883",2009-08-12 07:00:00,1.10375,1.10375,1.10047,1.10131,33230,0.00276357142857134,NA,NA,NA,NA,TRUE
"1884",2009-08-12 07:30:00,1.10129,1.10129,1.09591,1.0965,33231,0.00277714285714278,NA,NA,NA,NA,TRUE
"1885",2009-08-12 08:00:00,1.09647,1.09699,1.09237,1.09281,33232,0.0026507142857142,NA,NA,NA,NA,TRUE
"1886",2009-08-12 08:30:00,1.09285,1.09455,1.08824,1.08869,33233,0.00234999999999993,NA,NA,NA,NA,TRUE
"1887",2009-08-12 09:00:00,1.08866,1.09064,1.08866,1.08954,33234,0.00251642857142851,NA,NA,NA,NA,TRUE
"1888",2009-08-12 09:30:00,1.08956,1.08961,1.08749,1.08768,33235,0.00263499999999996,NA,NA,NA,NA,TRUE
"1889",2009-08-12 10:00:00,1.08771,1.08789,1.08517,1.08649,33236,0.00291714285714281,NA,NA,NA,NA,TRUE
"1890",2009-08-12 10:30:00,1.08651,1.089,1.08638,1.08876,33237,0.00286857142857138,NA,NA,NA,NA,TRUE
"1891",2009-08-12 11:00:00,1.08878,1.0892,1.0876,1.08785,33238,0.00275999999999997,NA,NA,NA,NA,TRUE
"1892",2009-08-12 11:30:00,1.08787,1.08898,1.08787,1.08829,33239,0.00239571428571426,NA,NA,NA,NA,TRUE
"1893",2009-08-12 12:00:00,1.08831,1.09322,1.08619,1.09278,33240,0.00219642857142856,NA,NA,NA,NA,TRUE
"1894",2009-08-12 12:30:00,1.0928,1.0946,1.08649,1.08759,33241,0.00223857142857142,NA,NA,NA,NA,TRUE
"1895",2009-08-12 13:00:00,1.08756,1.08836,1.08676,1.08738,33242,0.00201714285714286,NA,NA,NA,NA,TRUE
"1896",2009-08-12 13:30:00,1.08736,1.08887,1.08705,1.08835,33243,0.00209214285714288,NA,NA,NA,NA,TRUE
"1897",2009-08-12 14:00:00,1.08837,1.09109,1.08837,1.09078,33244,0.00201214285714286,NA,NA,NA,NA,TRUE
"1898",2009-08-12 14:30:00,1.09078,1.0908,1.08853,1.08971,33245,0.00208214285714286,NA,NA,NA,NA,TRUE
"1899",2009-08-12 15:00:00,1.08961,1.08988,1.08797,1.08834,33246,0.00207571428571428,NA,NA,NA,NA,TRUE
"1900",2009-08-12 15:30:00,1.08838,1.08973,1.08811,1.08912,33247,0.00213785714285713,NA,NA,NA,NA,TRUE
"1901",2009-08-12 16:00:00,1.08914,1.08983,1.0891,1.08973,33248,0.00208785714285713,NA,NA,NA,NA,TRUE
"1902",2009-08-12 16:30:00,1.0897,1.09002,1.08957,1.08964,33249,0.0020342857142857,NA,NA,NA,NA,TRUE
"1903",2009-08-12 17:00:00,1.08967,1.09008,1.08967,1.08982,33250,0.00176928571428571,NA,NA,NA,NA,TRUE
"1904",2009-08-12 17:30:00,1.08984,1.08998,1.08945,1.08985,33251,0.00176285714285715,NA,NA,NA,NA,TRUE
"1905",2009-08-12 18:00:00,1.08983,1.09058,1.08939,1.0904,33252,0.00185857142857142,"8/12/2009",18:15:00,"August 12, 2009FOMC statementFor immediate releaseInformation received since the Federal Open Market Committee met in June suggests that economic activity is leveling out. Conditions in financial markets have improved further in recent weeks. Household spending has continued to show signs of stabilizing but remains constrained by ongoing job losses, sluggish income growth, lower housing wealth, and tight credit. Businesses are still cutting back on fixed investment and staffing but are making progress in bringing inventory stocks into better alignment with sales. Although economic activity is likely to remain weak for a time, the Committee continues to anticipate that policy actions to stabilize financial markets and institutions, fiscal and monetary stimulus, and market forces will contribute to a gradual resumption of sustainable economic growth in a context of price stability. The prices of energy and other commodities have risen of late. However, substantial resource slack is likely to dampen cost pressures, and the Committee expects that inflation will remain subdued for some time.In these circumstances, the Federal Reserve will employ all available tools to promote economic recovery and to preserve price stability. The Committee will maintain the target range for the federal funds rate at 0 to 1/4 percent and continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the federal funds rate for an extended period. As previously announced, to provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve will purchase a total of up to $1.25 trillion of agency mortgage-backed securities and up to $200 billion of agency debt by the end of the year. In addition, the Federal Reserve is in the process of buying $300 billion of Treasury securities. To promote a smooth transition in markets as these purchases of Treasury securities are completed, the Committee has decided to gradually slow the pace of these transactions and anticipates that the full amount will be purchased by the end of October. The Committee will continue to evaluate the timing and overall amounts of its purchases of securities in light of the evolving economic outlook and conditions in financial markets. The Federal Reserve is monitoring the size and composition of its balance sheet and will make adjustments to its credit and liquidity programs as warranted. Voting for the FOMC monetary policy action were: Ben S. Bernanke, Chairman; William C. Dudley, Vice Chairman; Elizabeth A. Duke; Charles L. Evans; Donald L. Kohn; Jeffrey M. Lacker; Dennis P. Lockhart; Daniel K. Tarullo; Kevin M. Warsh; and Janet L. Yellen.",2009-08-12 18:15:00,TRUE
"1906",2009-08-12 18:30:00,1.09042,1.09045,1.08952,1.0904,33253,0.00191571428571427,NA,NA,NA,NA,TRUE
"1907",2009-08-12 19:00:00,1.09038,1.09045,1.08847,1.08855,33254,0.00188285714285714,NA,NA,NA,NA,TRUE
"1908",2009-08-12 19:30:00,1.08857,1.09078,1.08857,1.09054,33255,0.00178714285714284,NA,NA,NA,NA,TRUE
"1909",2009-08-12 20:00:00,1.09051,1.09089,1.08988,1.09,33256,0.00186499999999997,NA,NA,NA,NA,TRUE
"1910",2009-08-12 20:30:00,1.08998,1.09095,1.08996,1.09088,33257,0.00178142857142854,NA,NA,NA,NA,TRUE
"1911",2009-08-12 21:00:00,1.09086,1.09086,1.09023,1.09047,33258,0.00195857142857141,NA,NA,NA,NA,TRUE
"1912",2009-09-22 00:00:00,1.07498,1.07544,1.07178,1.07181,34627,0.00227928571428574,NA,NA,NA,NA,TRUE
"1913",2009-09-22 00:30:00,1.07178,1.07251,1.07037,1.07179,34628,0.00205428571428575,NA,NA,NA,NA,TRUE
"1914",2009-09-22 01:00:00,1.07181,1.07306,1.07,1.07053,34629,0.00199285714285716,NA,NA,NA,NA,TRUE
"1915",2009-09-22 01:30:00,1.07051,1.07094,1.06857,1.07094,34630,0.00177571428571431,NA,NA,NA,NA,TRUE
"1916",2009-09-22 02:00:00,1.07091,1.07163,1.06892,1.06908,34631,0.00169714285714289,NA,NA,NA,NA,TRUE
"1917",2009-09-22 02:30:00,1.06911,1.06962,1.06833,1.069,34632,0.00169285714285718,NA,NA,NA,NA,TRUE
"1918",2009-09-22 03:00:00,1.06898,1.07029,1.06859,1.0701,34633,0.00177214285714289,NA,NA,NA,NA,TRUE
"1919",2009-09-22 03:30:00,1.07007,1.07007,1.06649,1.06649,34634,0.0017814285714286,NA,NA,NA,NA,TRUE
"1920",2009-09-22 04:00:00,1.06647,1.06764,1.06629,1.06744,34635,0.00177428571428573,NA,NA,NA,NA,TRUE
"1921",2009-09-22 04:30:00,1.06742,1.06831,1.06695,1.0681,34636,0.00182000000000001,NA,NA,NA,NA,TRUE
"1922",2009-09-22 05:00:00,1.06808,1.06815,1.06684,1.067,34637,0.00192071428571429,NA,NA,NA,NA,TRUE
"1923",2009-09-22 05:30:00,1.06702,1.0685,1.06682,1.06815,34638,0.00185857142857144,NA,NA,NA,NA,TRUE
"1924",2009-09-22 06:00:00,1.06814,1.06866,1.06697,1.06838,34639,0.00179214285714286,NA,NA,NA,NA,TRUE
"1925",2009-09-22 06:30:00,1.06834,1.07199,1.06792,1.07051,34640,0.00161928571428571,NA,NA,NA,NA,TRUE
"1926",2009-09-22 07:00:00,1.07053,1.07104,1.06815,1.06918,34641,0.00159642857142856,NA,NA,NA,NA,TRUE
"1927",2009-09-22 07:30:00,1.06921,1.07299,1.06912,1.07299,34642,0.0016192857142857,NA,NA,NA,NA,TRUE
"1928",2009-09-22 08:00:00,1.07301,1.07382,1.07059,1.07141,34643,0.00157499999999999,NA,NA,NA,NA,TRUE
"1929",2009-09-22 08:30:00,1.07144,1.07329,1.0696,1.06988,34644,0.00159714285714285,NA,NA,NA,NA,TRUE
"1930",2009-09-22 09:00:00,1.06984,1.07047,1.06772,1.06904,34645,0.00154714285714284,NA,NA,NA,NA,TRUE
"1931",2009-09-22 09:30:00,1.06901,1.06984,1.06854,1.06869,34646,0.00158214285714283,NA,NA,NA,NA,TRUE
"1932",2009-09-22 10:00:00,1.06866,1.06919,1.06756,1.06873,34647,0.00144214285714284,NA,NA,NA,NA,TRUE
"1933",2009-09-22 10:30:00,1.06875,1.07013,1.06867,1.07011,34648,0.00140999999999999,NA,NA,NA,NA,TRUE
"1934",2009-09-22 11:00:00,1.07013,1.07148,1.07001,1.07114,34649,0.00130071428571427,NA,NA,NA,NA,TRUE
"1935",2009-09-22 11:30:00,1.07116,1.07176,1.06905,1.06958,34650,0.00132142857142855,NA,NA,NA,NA,TRUE
"1936",2009-09-22 12:00:00,1.0696,1.07079,1.06944,1.07035,34651,0.00145785714285713,NA,NA,NA,NA,TRUE
"1937",2009-09-22 12:30:00,1.07033,1.07039,1.06871,1.06871,34652,0.00150499999999998,NA,NA,NA,NA,TRUE
"1938",2009-09-22 13:00:00,1.06868,1.07001,1.06851,1.06944,34653,0.00157071428571427,NA,NA,NA,NA,TRUE
"1939",2009-09-22 13:30:00,1.06941,1.06956,1.06878,1.06934,34654,0.00171499999999999,NA,NA,NA,NA,TRUE
"1940",2009-09-22 14:00:00,1.06931,1.06974,1.069,1.0692,34655,0.00168428571428571,NA,NA,NA,NA,TRUE
"1941",2009-09-22 14:30:00,1.06917,1.06959,1.06871,1.06953,34656,0.00163071428571429,NA,NA,NA,NA,TRUE
"1942",2009-09-22 15:00:00,1.0696,1.06971,1.06883,1.0692,34657,0.00180642857142859,NA,NA,NA,NA,TRUE
"1943",2009-09-22 15:30:00,1.06925,1.07006,1.06891,1.06937,34658,0.00188285714285717,NA,NA,NA,NA,TRUE
"1944",2009-09-22 16:00:00,1.06934,1.06937,1.06923,1.06929,34659,0.00206071428571434,NA,NA,NA,NA,TRUE
"1945",2009-09-22 16:30:00,1.06926,1.06934,1.06842,1.06918,34660,0.00213071428571434,NA,NA,NA,NA,TRUE
"1946",2009-09-22 17:00:00,1.06921,1.06941,1.06666,1.0676,34661,0.00215857142857149,NA,NA,NA,NA,TRUE
"1947",2009-09-22 17:30:00,1.06763,1.06883,1.06731,1.06852,34662,0.00223928571428576,NA,NA,NA,NA,TRUE
"1948",2009-09-22 18:00:00,1.06855,1.06918,1.06835,1.06918,34663,0.0022221428571429,NA,NA,NA,NA,TRUE
"1949",2009-09-22 18:30:00,1.0692,1.07004,1.06887,1.06975,34664,0.00212642857142861,NA,NA,NA,NA,TRUE
"1950",2009-09-22 19:00:00,1.06977,1.06985,1.06921,1.06938,34665,0.0019571428571429,NA,NA,NA,NA,TRUE
"1951",2009-09-22 19:30:00,1.06941,1.06962,1.06904,1.06919,34666,0.00201714285714289,NA,NA,NA,NA,TRUE
"1952",2009-09-22 20:00:00,1.06916,1.06944,1.06893,1.06928,34667,0.00197857142857146,NA,NA,NA,NA,TRUE
"1953",2009-09-22 20:30:00,1.06924,1.06925,1.0681,1.0681,34668,0.00202500000000002,NA,NA,NA,NA,TRUE
"1954",2009-09-22 21:00:00,1.06807,1.06847,1.06753,1.06755,34669,0.00219428571428574,NA,NA,NA,NA,TRUE
"1955",2009-09-22 21:30:00,1.06757,1.06821,1.06755,1.06814,34670,0.00215571428571429,NA,NA,NA,NA,TRUE
"1956",2009-09-22 22:00:00,1.06816,1.06829,1.06753,1.06779,34671,0.00201571428571428,NA,NA,NA,NA,TRUE
"1957",2009-09-22 22:30:00,1.06776,1.06776,1.06711,1.06732,34672,0.00197142857142854,NA,NA,NA,NA,TRUE
"1958",2009-09-22 23:00:00,1.0673,1.0673,1.06668,1.0668,34673,0.00177499999999996,NA,NA,NA,NA,TRUE
"1959",2009-09-22 23:30:00,1.06683,1.06809,1.06683,1.0672,34674,0.00172142857142852,NA,NA,NA,NA,TRUE
"1960",2009-09-23 00:00:00,1.06718,1.06935,1.06711,1.06874,34675,0.00165499999999995,NA,NA,NA,NA,TRUE
"1961",2009-09-23 00:30:00,1.06876,1.07006,1.06876,1.06989,34676,0.00164357142857138,NA,NA,NA,NA,TRUE
"1962",2009-09-23 01:00:00,1.06987,1.07024,1.0688,1.06967,34677,0.00172571428571424,NA,NA,NA,NA,TRUE
"1963",2009-09-23 01:30:00,1.06965,1.06997,1.06834,1.0685,34678,0.00182214285714282,NA,NA,NA,NA,TRUE
"1964",2009-09-23 02:00:00,1.06854,1.06979,1.0685,1.06968,34679,0.00171142857142854,NA,NA,NA,NA,TRUE
"1965",2009-09-23 02:30:00,1.06965,1.06965,1.06704,1.06758,34680,0.00163999999999997,NA,NA,NA,NA,TRUE
"1966",2009-09-23 03:00:00,1.0676,1.06788,1.06697,1.06743,34681,0.00186857142857141,NA,NA,NA,NA,TRUE
"1967",2009-09-23 03:30:00,1.06748,1.06882,1.06748,1.06863,34682,0.00173571428571428,NA,NA,NA,NA,TRUE
"1968",2009-09-23 04:00:00,1.0686,1.06883,1.06762,1.06864,34683,0.00204357142857141,NA,NA,NA,NA,TRUE
"1969",2009-09-23 04:30:00,1.06861,1.06861,1.06733,1.06805,34684,0.00207571428571428,NA,NA,NA,NA,TRUE
"1970",2009-09-23 05:00:00,1.06809,1.06953,1.06809,1.0693,34685,0.002205,NA,NA,NA,NA,TRUE
"1971",2009-09-23 05:30:00,1.06927,1.0704,1.06841,1.06884,34686,0.00208285714285716,NA,NA,NA,NA,TRUE
"1972",2009-09-23 06:00:00,1.06883,1.07048,1.06781,1.07031,34687,0.00212357142857145,NA,NA,NA,NA,TRUE
"1973",2009-09-23 06:30:00,1.07033,1.07121,1.06956,1.07072,34688,0.00208214285714287,NA,NA,NA,NA,TRUE
"1974",2009-09-23 07:00:00,1.07069,1.07179,1.07042,1.07165,34689,0.00223571428571431,NA,NA,NA,NA,TRUE
"1975",2009-09-23 07:30:00,1.07169,1.07294,1.07129,1.07278,34690,0.00235857142857145,NA,NA,NA,NA,TRUE
"1976",2009-09-23 08:00:00,1.07276,1.07299,1.07133,1.07191,34691,0.00252428571428574,NA,NA,NA,NA,TRUE
"1977",2009-09-23 08:30:00,1.07194,1.07538,1.0715,1.07326,34692,0.00244857142857145,NA,NA,NA,NA,TRUE
"1978",2009-09-23 09:00:00,1.07329,1.07449,1.07242,1.0725,34693,0.00243785714285716,NA,NA,NA,NA,TRUE
"1979",2009-09-23 09:30:00,1.07248,1.07401,1.07191,1.07244,34694,0.00236714285714287,NA,NA,NA,NA,TRUE
"1980",2009-09-23 10:00:00,1.07247,1.07251,1.07127,1.07188,34695,0.00207857142857142,NA,NA,NA,NA,TRUE
"1981",2009-09-23 10:30:00,1.07186,1.07186,1.07075,1.07141,34696,0.00224357142857141,NA,NA,NA,NA,TRUE
"1982",2009-09-23 11:00:00,1.07138,1.07158,1.07037,1.07053,34697,0.00182428571428571,NA,NA,NA,NA,TRUE
"1983",2009-09-23 11:30:00,1.07055,1.07155,1.07031,1.07099,34698,0.00173857142857143,NA,NA,NA,NA,TRUE
"1984",2009-09-23 12:00:00,1.07101,1.07128,1.06702,1.06818,34699,0.00174428571428572,NA,NA,NA,NA,TRUE
"1985",2009-09-23 12:30:00,1.0682,1.07033,1.06697,1.06991,34700,0.00180000000000001,NA,NA,NA,NA,TRUE
"1986",2009-09-23 13:00:00,1.06989,1.07366,1.06884,1.07308,34701,0.00171928571428573,NA,NA,NA,NA,TRUE
"1987",2009-09-23 13:30:00,1.0731,1.07627,1.07279,1.07547,34702,0.00170785714285715,NA,NA,NA,NA,TRUE
"1988",2009-09-23 14:00:00,1.07545,1.07793,1.07496,1.07766,34703,0.00166214285714285,NA,NA,NA,NA,TRUE
"1989",2009-09-23 14:30:00,1.07768,1.07773,1.07466,1.07476,34704,0.00156142857142857,NA,NA,NA,NA,TRUE
"1990",2009-09-23 15:00:00,1.07488,1.07601,1.07475,1.07561,34705,0.00138999999999999,NA,NA,NA,NA,TRUE
"1991",2009-09-23 15:30:00,1.07563,1.07761,1.07554,1.07742,34706,0.0013992857142857,NA,NA,NA,NA,TRUE
"1992",2009-09-23 16:00:00,1.07744,1.07748,1.07611,1.0764,34707,0.00146714285714284,NA,NA,NA,NA,TRUE
"1993",2009-09-23 16:30:00,1.07643,1.07648,1.07544,1.07571,34708,0.00163357142857141,NA,NA,NA,NA,TRUE
